Machine_ID,Temperature,Run_Time,Downtime_Flag
M820,69.8,85,0
M707,88.6,35,0
M700,65.2,143,1
M448,58.5,200,1
M944,66.9,176,0
M314,15.2,312,0
M824,44.4,90,0
M751,59.8,473,0
M633,97.5,434,1
M506,78.4,323,1
M561,55.3,303,1
M544,77.1,225,1
M740,40.2,419,0
M137,17.6,443,0
M160,43.1,25,1
M679,29.3,331,0
M998,82.8,43,0
M171,65.3,160,0
M280,24.0,255,0
M289,15.0,84,1
M699,23.0,397,1
M881,16.6,280,0
M610,91.4,136,0
M440,55.9,389,1
M762,25.5,274,1
M139,77.3,156,0
M112,46.2,43,1
M116,15.9,98,0
M959,19.4,45,0
M461,63.2,405,1
M989,37.2,184,1
M158,47.0,40,0
M1000,71.7,169,1
M941,60.1,68,1
M746,13.5,451,1
M514,75.3,104,1
M792,51.7,159,0
M916,84.6,371,0
M819,78.9,468,1
M173,97.1,212,1
M703,74.9,167,0
M033,32.0,208,0
M490,96.9,419,1
M648,29.7,443,1
M407,80.4,101,0
M850,78.9,338,0
M691,51.9,215,0
M691,81.5,199,0
M413,35.6,441,0
M130,74.2,393,0
M505,75.3,283,0
M950,10.3,250,0
M199,93.1,426,1
M839,56.3,91,0
M273,25.3,269,0
M065,18.2,195,0
M413,82.0,350,1
M984,30.7,179,1
M091,63.9,256,0
M671,54.0,442,0
M699,90.7,429,0
M870,76.8,207,1
M605,53.1,466,1
M487,50.5,213,0
M785,27.5,133,1
M810,59.9,171,0
M900,11.9,24,1
M460,62.1,297,0
M915,21.4,159,1
M422,65.3,314,1
M116,59.7,63,1
M451,93.4,218,0
M273,89.8,79,1
M845,60.0,63,1
M678,83.8,395,1
M210,45.7,317,1
M562,69.5,202,1
M326,40.8,228,1
M768,28.5,196,0
M016,64.2,400,0
M005,65.1,60,0
M703,36.9,368,0
M992,97.5,177,0
M544,67.4,18,0
M405,16.6,119,1
M061,76.2,250,0
M714,63.0,227,0
M966,49.3,295,0
M727,33.7,92,0
M796,67.0,466,1
M498,64.3,248,0
M156,14.3,13,0
M193,34.7,289,1
M112,68.8,85,0
M128,89.3,224,1
M627,94.6,110,0
M686,22.5,116,1
M280,39.2,267,1
M740,85.1,240,1
M977,40.5,375,0
M670,89.0,418,0
M731,61.6,444,1
M948,41.6,273,1
M131,36.5,454,1
M782,35.7,400,1
M171,67.0,225,0
M029,14.0,472,0
M958,69.2,247,1
M552,59.1,426,1
M334,74.1,206,1
M408,83.0,142,0
M959,51.5,233,1
M506,97.8,263,1
M212,76.3,423,0
M932,31.1,341,0
M922,76.4,183,0
M423,89.0,460,1
M264,50.5,227,0
M953,70.9,222,1
M360,96.2,35,1
M118,20.8,279,1
M940,43.4,181,0
M158,94.4,72,1
M743,46.0,63,0
M694,30.3,409,1
M081,85.0,276,1
M988,51.9,409,1
M564,24.7,250,0
M453,68.0,401,0
M025,66.9,246,1
M641,84.9,87,0
M859,18.8,328,1
M149,41.9,314,1
M992,71.9,206,0
M553,45.3,125,1
M933,78.8,190,1
M536,15.2,354,1
M718,78.8,106,1
M245,68.9,109,0
M922,73.8,401,0
M631,96.3,129,0
M167,28.8,382,0
M118,28.9,341,0
M387,10.7,177,1
M561,82.4,313,1
M970,51.9,143,0
M974,27.3,67,1
M032,93.6,405,1
M387,72.9,476,1
M937,44.0,29,0
M254,45.0,12,1
M663,28.5,86,1
M894,93.9,317,0
M548,31.7,473,0
M139,58.1,58,0
M903,83.8,229,0
M300,82.1,409,1
M985,80.8,64,1
M974,65.7,246,1
M091,88.2,449,0
M258,73.3,161,1
M573,36.2,320,0
M938,10.3,94,0
M184,60.5,100,0
M480,58.8,85,1
M916,35.1,35,0
M485,16.0,47,0
M130,28.9,215,1
M926,47.5,359,0
M916,79.2,47,0
M720,26.3,443,0
M652,76.2,262,0
M901,74.9,255,1
M926,84.7,122,0
M479,95.2,267,1
M968,34.5,182,1
M609,23.0,224,0
M925,90.1,415,0
M416,10.3,140,0
M828,88.2,214,1
M827,40.6,55,0
M272,43.5,449,1
M707,46.3,408,1
M657,80.4,253,0
M635,86.3,171,0
M171,22.5,72,0
M128,39.3,68,1
M322,32.9,449,0
M538,72.3,311,0
M642,99.3,131,1
M420,70.4,446,0
M282,95.2,424,1
M634,66.0,233,0
M888,31.9,388,0
M817,72.3,18,0
M241,73.3,397,1
M876,37.6,186,1
M226,14.1,81,0
M678,81.8,339,1
M012,76.1,468,1
M148,31.7,223,0
M663,45.2,401,0
M656,53.4,24,0
M787,56.0,254,1
M262,71.8,404,0
M627,89.5,212,1
M384,62.6,276,0
M332,68.4,464,1
M475,97.8,326,0
M848,48.9,116,1
M776,85.0,215,1
M209,71.5,256,0
M896,98.5,364,0
M444,93.5,328,1
M780,87.6,20,1
M066,42.7,470,0
M425,55.8,407,0
M023,60.3,156,1
M740,56.2,59,0
M926,21.8,35,0
M338,12.3,176,0
M754,68.5,79,0
M1000,26.4,383,0
M611,45.3,278,0
M268,26.1,94,1
M890,35.1,31,0
M839,29.0,221,0
M250,37.4,338,1
M999,33.4,328,0
M931,51.4,291,0
M681,73.6,179,0
M044,35.4,268,1
M273,62.8,430,0
M054,57.6,116,1
M566,97.1,380,0
M925,28.4,466,0
M832,93.8,37,0
M508,70.5,79,1
M267,81.5,399,1
M015,80.6,69,0
M711,35.6,42,0
M289,87.6,112,1
M303,35.7,472,1
M867,97.1,374,1
M938,85.6,221,0
M982,75.6,103,1
M870,52.7,380,1
M764,73.7,50,0
M044,26.2,138,0
M274,13.5,121,1
M578,75.6,249,1
M267,37.1,242,0
M122,71.6,340,1
M577,19.4,50,0
M730,72.5,369,0
M435,12.2,166,1
M895,43.5,135,0
M474,79.4,456,0
M299,27.1,470,1
M808,82.3,85,0
M763,40.1,249,1
M744,10.4,427,0
M435,91.5,407,0
M108,73.6,322,0
M593,49.8,120,1
M192,40.6,187,1
M912,19.3,244,1
M115,48.4,131,0
M582,73.1,363,0
M758,52.3,339,0
M037,12.7,215,1
M895,58.7,366,1
M841,92.7,30,0
M481,40.7,182,1
M709,72.0,198,0
M518,54.0,259,0
M104,78.3,89,0
M146,42.2,277,0
M338,73.2,157,0
M050,72.4,297,1
M019,85.2,169,1
M969,75.8,323,0
M455,42.6,314,0
M658,89.0,244,1
M034,42.5,173,0
M961,50.0,72,1
M267,29.7,385,1
M809,96.2,356,0
M495,34.1,354,1
M851,90.7,94,1
M306,20.3,329,0
M227,56.0,242,1
M376,60.7,392,1
M142,31.7,75,1
M573,46.0,79,0
M077,34.3,292,0
M980,31.5,467,1
M633,74.5,299,0
M277,22.8,452,0
M017,82.5,212,1
M181,95.2,219,0
M022,16.3,340,1
M883,24.5,246,0
M151,15.7,306,0
M565,48.9,466,1
M390,20.7,312,0
M155,91.2,356,0
M665,34.4,439,1
M764,21.1,355,0
M085,45.0,448,0
M173,48.3,306,1
M721,16.2,59,1
M648,96.0,215,0
M956,54.7,160,0
M731,27.1,248,0
M932,88.6,389,1
M461,89.3,292,0
M382,37.2,198,0
M042,74.4,211,0
M575,34.0,77,1
M584,28.5,347,1
M029,52.5,32,1
M989,41.2,431,1
M647,50.5,168,1
M618,25.9,427,1
M060,67.7,438,0
M678,93.3,310,1
M400,84.4,429,0
M805,55.4,59,1
M840,48.0,134,0
M126,59.6,87,1
M002,93.2,136,0
M048,12.7,424,1
M651,56.5,326,0
M663,22.1,213,0
M725,73.7,192,0
M517,51.8,111,1
M997,53.7,275,1
M373,68.8,208,0
M932,90.1,301,0
M215,79.8,421,0
M187,35.2,297,1
M721,45.3,407,0
M882,25.6,11,1
M123,38.0,432,1
M690,69.6,41,1
M195,36.8,30,0
M085,64.4,78,1
M957,78.7,19,1
M420,55.1,21,1
M629,90.8,182,1
M233,64.6,471,1
M615,17.9,86,0
M147,31.0,273,0
M611,24.8,112,0
M658,79.0,445,1
M747,39.0,50,0
M151,44.4,193,1
M771,64.4,176,0
M924,80.9,283,1
M558,12.8,41,0
M391,39.5,73,1
M365,88.8,135,0
M914,62.0,87,0
M533,56.8,346,1
M845,46.8,364,0
M241,24.3,112,1
M319,38.1,272,1
M065,50.9,394,1
M036,88.1,97,0
M452,34.8,108,1
M086,56.5,221,1
M232,72.1,171,1
M094,97.6,114,0
M285,22.8,171,1
M046,27.1,24,1
M490,11.1,280,0
M730,76.1,372,1
M539,56.7,267,1
M138,61.0,154,1
M690,41.5,163,1
M286,24.7,245,1
M876,93.1,121,0
M416,98.3,239,1
M898,13.8,114,0
M347,83.4,336,1
M244,21.0,384,0
M616,68.0,20,1
M969,93.4,191,1
M525,21.8,11,1
M839,35.8,467,1
M432,73.4,185,1
M633,13.4,451,1
M165,38.5,91,0
M125,69.7,78,0
M195,33.7,344,1
M823,84.6,179,0
M901,56.7,211,0
M141,51.8,165,1
M069,55.2,237,0
M775,72.4,427,1
M583,68.3,279,0
M583,40.2,22,0
M987,53.6,263,0
M012,56.0,435,0
M731,96.8,49,1
M918,26.7,316,0
M996,66.7,172,0
M113,55.4,59,0
M505,25.5,263,0
M370,64.7,446,0
M129,62.4,217,0
M499,79.2,103,0
M257,47.8,17,1
M225,45.8,61,0
M432,32.3,48,1
M147,21.5,130,0
M505,38.1,388,0
M584,98.0,260,1
M604,51.9,144,0
M642,26.7,68,0
M369,21.0,161,1
M899,73.7,82,1
M295,20.1,176,0
M637,72.5,187,1
M498,45.9,324,0
M012,94.2,394,0
M892,69.7,288,1
M262,10.4,205,1
M775,50.7,327,1
M972,60.0,193,1
M721,12.5,78,1
M266,21.9,171,0
M546,24.3,46,1
M732,40.6,254,0
M028,30.7,134,1
M151,61.8,132,0
M145,98.9,388,0
M031,72.9,65,0
M395,60.1,310,1
M508,28.4,435,1
M443,34.1,74,0
M764,33.3,167,0
M713,26.1,115,0
M575,84.9,24,0
M546,45.5,93,0
M383,67.3,458,1
M099,93.0,357,1
M278,30.8,20,0
M209,70.5,108,1
M575,16.0,264,0
M573,13.1,158,0
M259,12.2,363,1
M900,80.7,201,0
M017,90.6,335,0
M382,82.9,314,0
M903,77.7,272,1
M929,34.7,103,0
M588,65.3,204,0
M378,66.2,190,1
M087,25.2,86,1
M420,45.5,477,0
M755,42.3,47,0
M571,12.2,451,0
M680,17.9,251,0
M203,65.4,281,0
M701,69.1,284,0
M933,74.1,282,1
M281,30.8,57,1
M080,77.3,298,0
M388,71.7,436,0
M534,18.3,289,1
M642,80.2,207,1
M612,39.2,341,1
M456,64.6,234,1
M107,85.6,251,1
M766,46.3,405,0
M471,29.3,57,0
M050,74.6,153,0
M844,79.5,108,1
M393,62.3,361,0
M276,50.9,33,0
M944,78.7,467,0
M803,21.1,431,1
M400,92.7,193,1
M210,89.2,53,1
M589,44.0,271,0
M506,36.8,83,1
M383,58.9,401,0
M563,95.8,219,1
M942,71.5,321,0
M390,10.8,363,0
M393,92.4,433,0
M430,98.7,236,1
M149,10.7,383,1
M904,20.6,394,0
M072,88.0,96,1
M617,51.2,378,1
M848,88.9,345,0
M708,83.1,130,1
M718,50.9,413,0
M678,78.3,163,1
M601,53.7,78,0
M819,75.1,417,1
M559,21.5,128,1
M685,98.4,57,1
M184,35.5,465,1
M042,64.0,171,0
M666,28.7,80,1
M741,20.4,454,1
M521,39.7,126,1
M516,36.6,138,0
M803,17.0,382,0
M127,20.5,357,1
M314,82.2,351,1
M731,20.3,195,1
M453,22.4,402,0
M746,98.5,32,1
M651,36.5,382,0
M828,90.5,259,1
M617,98.1,362,0
M498,49.5,214,1
M653,38.8,123,1
M948,38.3,419,0
M581,74.8,330,1
M262,88.4,53,1
M023,87.0,136,0
M362,20.3,197,1
M867,77.6,166,1
M139,79.8,278,0
M397,54.9,443,1
M477,78.4,220,1
M064,63.9,378,0
M148,21.5,68,1
M592,47.1,99,1
M299,52.5,312,1
M610,25.0,168,0
M821,34.6,291,0
M691,14.4,323,1
M564,23.6,197,1
M319,82.4,303,0
M632,86.9,449,0
M313,47.8,87,0
M288,67.1,80,0
M986,76.0,470,0
M882,51.4,123,1
M517,81.2,414,1
M176,82.7,400,0
M082,24.4,268,0
M639,64.2,145,0
M301,17.0,284,0
M006,14.5,352,0
M361,90.2,284,0
M138,53.4,416,1
M031,72.0,46,1
M625,91.4,251,1
M651,93.4,342,1
M759,97.1,311,1
M479,63.2,450,1
M588,28.4,303,1
M042,14.4,252,1
M574,25.9,151,1
M120,47.9,449,1
M149,35.0,177,0
M192,27.2,45,1
M032,41.9,209,0
M536,46.4,59,0
M913,55.2,305,1
M993,46.0,462,0
M572,23.7,238,1
M793,97.4,300,1
M889,23.7,367,1
M810,15.8,400,0
M531,47.7,322,1
M493,34.7,338,1
M871,59.4,360,0
M444,77.9,446,0
M223,14.4,20,1
M022,78.5,294,0
M719,94.0,176,0
M838,49.5,249,0
M570,60.6,275,0
M648,59.0,468,1
M698,21.1,328,1
M104,64.0,87,0
M374,75.9,280,1
M454,86.8,408,0
M457,93.4,137,0
M766,90.4,313,0
M664,40.3,428,0
M627,77.3,168,1
M882,58.3,390,1
M916,15.0,150,0
M040,99.4,450,0
M896,43.1,328,0
M035,67.6,254,0
M734,66.2,395,0
M567,57.8,290,0
M355,87.6,303,0
M102,45.8,151,0
M616,60.6,462,0
M636,57.7,395,1
M951,81.0,304,0
M933,14.5,129,1
M368,56.1,317,1
M682,34.9,465,1
M444,21.9,456,1
M348,17.4,85,1
M361,28.7,212,0
M999,34.2,374,1
M227,94.4,414,0
M795,47.1,120,1
M599,16.0,294,1
M870,20.4,310,0
M127,95.3,450,1
M138,13.3,70,1
M391,37.7,365,0
M140,76.2,281,0
M514,91.7,454,0
M110,72.9,84,0
M930,65.8,393,1
M421,19.2,116,0
M117,72.8,467,0
M454,72.4,296,0
M726,91.6,183,1
M594,75.2,72,1
M698,29.7,115,1
M534,31.0,12,1
M538,38.6,40,0
M496,72.1,388,0
M563,61.6,58,0
M844,85.3,194,1
M536,62.5,245,0
M310,30.8,327,0
M101,13.5,163,0
M746,23.1,334,0
M863,98.9,176,1
M353,74.4,410,1
M597,55.6,378,1
M609,16.5,321,1
M526,36.6,445,1
M541,38.5,202,0
M156,24.7,334,1
M684,93.3,31,0
M828,88.6,12,0
M246,40.0,319,1
M412,85.6,445,1
M923,86.4,195,1
M623,68.9,78,1
M173,29.7,475,1
M708,86.1,410,0
M061,28.3,437,0
M337,38.3,24,0
M255,67.8,420,0
M483,36.3,352,1
M244,82.4,440,1
M196,61.5,11,1
M908,95.1,11,1
M635,63.8,185,1
M022,93.2,401,0
M419,21.7,62,0
M220,38.1,444,0
M001,70.5,275,0
M891,67.5,459,0
M542,76.2,55,1
M383,83.9,234,0
M154,77.4,101,0
M929,54.5,21,1
M509,29.3,429,0
M137,65.0,111,0
M481,50.4,157,1
M394,55.2,248,0
M662,26.4,425,0
M056,99.9,98,0
M106,94.6,418,1
M360,56.6,196,0
M066,20.6,177,1
M585,98.9,146,0
M663,69.3,107,0
M755,39.0,271,1
M935,96.3,347,1
M699,12.5,193,1
M783,17.9,227,0
M685,12.3,59,1
M204,63.9,405,0
M222,49.6,225,1
M601,96.1,242,0
M246,64.4,283,1
M211,91.0,51,0
M227,85.4,440,1
M214,38.5,24,0
M934,96.6,82,1
M438,28.9,350,0
M754,23.7,210,0
M662,48.5,442,1
M353,55.6,224,1
M991,65.9,190,0
M717,64.5,468,1
M280,18.2,178,0
M551,66.5,326,1
M487,75.4,399,0
M699,82.0,41,1
M422,84.2,103,0
M861,77.0,147,1
M242,13.9,349,0
M798,13.8,17,0
M329,18.4,324,1
M670,82.3,353,0
M139,10.6,349,1
M125,72.4,219,1
M202,42.9,47,0
M235,65.5,472,1
M269,13.8,331,0
M192,31.7,365,0
M938,42.3,13,0
M429,84.4,308,0
M327,96.7,247,1
M290,49.5,59,1
M086,50.6,356,1
M807,84.0,321,0
M054,71.5,57,0
M484,45.3,304,1
M671,19.4,466,0
M791,28.7,410,1
M264,86.3,241,0
M029,72.7,74,0
M449,27.7,216,1
M814,46.0,208,0
M409,48.1,390,1
M339,99.1,163,1
M565,17.8,474,0
M873,87.7,166,0
M987,76.1,143,1
M478,54.1,85,1
M938,79.6,32,0
M343,32.5,473,1
M338,21.3,195,1
M773,11.7,69,1
M213,36.2,45,0
M020,42.3,258,1
M867,89.3,363,1
M834,89.3,449,1
M463,86.9,60,1
M371,35.6,43,0
M283,64.9,230,1
M596,57.8,240,0
M742,98.1,154,0
M936,89.9,100,0
M797,75.1,266,0
M006,10.6,463,0
M058,17.4,430,0
M805,32.4,304,1
M504,29.0,32,1
M801,57.2,367,0
M042,69.0,79,0
M599,14.5,63,0
M634,48.3,450,1
M883,83.2,104,1
M949,62.8,161,0
M743,18.0,239,0
M269,14.5,34,0
M147,83.7,479,0
M782,45.7,160,0
M751,67.8,413,1
M411,17.8,338,1
M978,46.2,438,1
M662,18.5,362,0
M031,22.9,176,0
M616,73.7,132,0
M496,61.1,331,0
M346,92.9,49,1
M451,50.0,290,1
M279,54.8,346,1
M998,42.1,54,1
M708,64.4,81,0
M956,92.6,89,1
M218,67.2,243,0
M726,48.6,450,1
M358,31.0,312,1
M372,57.1,304,0
M416,28.5,415,0
M361,10.0,111,1
M358,59.7,253,0
M043,67.0,411,1
M763,61.1,457,1
M333,20.6,178,0
M575,18.6,74,0
M378,35.6,217,0
M145,21.5,271,1
M008,98.4,245,1
M814,30.4,86,1
M184,42.0,223,0
M446,98.8,425,1
M663,78.4,375,1
M471,94.4,194,1
M144,95.8,14,0
M244,86.2,405,0
M693,38.9,181,1
M945,96.6,145,1
M023,72.0,62,0
M378,11.0,416,0
M879,40.2,285,1
M229,73.6,297,0
M605,75.9,14,0
M761,99.5,414,1
M445,23.5,66,1
M155,29.3,316,0
M776,89.2,214,0
M697,42.9,397,1
M080,21.6,235,1
M821,84.6,39,0
M528,82.3,247,0
M907,28.4,41,1
M719,20.2,80,0
M296,69.2,326,0
M449,85.9,90,0
M256,19.9,408,0
M098,58.0,196,0
M956,49.6,343,1
M865,97.4,449,1
M729,34.9,19,0
M885,42.1,354,1
M327,48.2,348,1
M573,90.5,427,0
M864,90.0,463,1
M437,10.0,161,1
M481,25.7,342,0
M709,68.7,145,0
M752,16.6,41,1
M418,53.3,130,0
M382,91.3,25,1
M800,80.6,468,0
M804,75.4,305,0
M574,87.5,308,1
M023,70.6,111,0
M065,92.2,336,1
M912,76.6,361,0
M580,50.3,446,0
M559,64.7,457,1
M047,53.7,404,1
M228,53.9,234,1
M239,38.6,234,1
M238,92.0,369,1
M074,67.5,478,1
M767,60.8,393,0
M204,50.1,456,1
M534,32.5,298,0
M338,59.9,163,1
M019,11.7,42,1
M659,87.1,196,1
M371,67.0,358,1
M120,49.4,137,1
M544,96.2,410,0
M245,51.3,180,1
M244,78.9,292,0
M202,11.5,46,0
M605,18.0,245,1
M034,33.8,149,1
M181,64.7,338,0
M185,45.4,211,1
M903,28.8,430,1
M136,75.6,402,0
M937,27.3,414,1
M594,92.0,62,0
M013,82.2,255,1
M732,79.3,254,1
M249,97.2,424,0
M800,26.3,238,1
M959,90.1,409,0
M163,63.5,228,0
M545,74.6,60,0
M801,10.1,177,1
M028,74.3,293,1
M191,96.2,295,1
M761,37.7,26,0
M232,45.2,186,0
M829,93.4,336,1
M096,97.1,429,1
M034,57.5,201,0
M065,25.8,62,0
M873,20.7,347,0
M003,43.2,393,0
M395,30.1,60,1
M346,96.1,372,1
M309,12.5,197,1
M954,45.4,410,1
M429,37.4,432,1
M035,23.8,107,1
M292,75.0,403,1
M592,36.4,159,0
M127,10.5,455,0
M796,42.3,38,1
M569,52.6,209,1
M359,97.8,299,0
M777,97.4,341,0
M747,73.9,362,1
M943,23.9,403,1
M434,72.6,333,1
M135,87.1,302,0
M009,29.9,459,0
M604,32.2,443,1
M302,51.0,47,0
M547,31.0,303,1
M114,94.5,229,1
M687,97.5,304,1
M815,81.0,88,1
M269,60.6,199,0
M149,93.9,451,0
M967,86.0,438,1
M796,14.0,41,0
M413,59.0,97,0
M104,34.2,444,0
M838,19.3,175,1
M310,97.0,381,0
M165,21.3,187,1
M513,75.9,435,0
M501,77.8,75,0
M154,18.3,163,0
M711,25.1,312,1
M190,78.6,386,0
M066,20.7,213,0
M921,22.9,311,0
M387,71.5,321,0
M298,59.3,390,0
M191,86.4,249,0
M287,46.0,471,1
M539,88.8,420,0
M836,99.4,216,0
M705,24.5,170,0
M881,20.7,156,1
M372,83.2,132,0
M966,33.9,36,0
M292,81.0,393,0
M332,36.5,142,1
M658,24.8,171,0
M909,21.3,108,1
M511,34.8,105,0
M008,86.1,444,1
M610,83.8,78,1
M506,88.1,191,0
M468,45.6,63,1
M990,43.0,45,0
M615,44.9,189,0
M875,13.2,399,1
M118,69.0,327,0
M684,86.0,174,0
M001,14.9,310,1
M058,36.5,118,0
M457,52.9,36,1
M902,28.5,60,1
M660,52.5,299,1
M795,20.7,40,0
M884,34.5,47,0
M235,45.6,27,0
M964,79.7,65,0
M613,30.7,465,1
M880,37.8,370,0
M727,13.2,130,0
M890,52.1,12,1
M583,23.5,117,0
M951,15.4,131,0
M191,22.5,150,1
M810,67.4,211,0
M561,61.5,250,1
M719,40.5,19,0
M026,22.9,97,0
M205,45.7,452,0
M073,71.1,131,1
M442,10.7,426,1
M028,15.3,128,0
M152,38.0,10,0
M191,30.5,196,1
M340,31.3,90,0
M822,49.3,427,0
M507,61.8,217,1
M267,84.0,280,0
M256,62.0,226,1
M951,87.6,129,1
M387,87.6,330,1
M174,49.7,60,0
M865,58.0,290,1
M773,60.0,329,1
M527,68.6,44,1
M771,64.2,172,1
M302,48.2,251,1
M479,93.1,186,0
M319,66.6,209,1
M985,13.5,263,1
M554,58.1,161,0
M679,39.6,447,0
M266,86.6,270,1
M026,91.4,338,1
M672,54.0,272,1
M949,86.5,104,0
M604,66.3,259,0
M513,33.9,204,1
M166,96.1,413,1
M817,58.9,65,1
M972,30.6,146,1
M924,55.6,443,0
M075,32.1,295,1
M968,85.8,242,0
M426,20.1,90,0
M880,75.0,103,0
M722,69.5,71,0
M591,45.9,263,1
M207,93.0,127,0
M035,55.4,361,1
M719,27.7,95,0
M096,14.5,104,1
M583,36.5,90,0
M824,65.4,480,0
M461,50.9,474,0
M618,56.0,239,0
M1000,23.9,427,1
M521,95.9,107,1
M948,52.9,347,0
M911,95.1,21,0
M024,76.8,415,1
M637,54.5,295,1
M373,20.3,102,0
M210,17.9,427,1
M360,53.0,345,1
M284,98.3,137,1
M002,62.1,358,1
M949,22.7,420,0
M721,65.7,388,1
M825,33.5,326,1
M535,41.2,129,0
M468,10.8,466,1
M094,24.5,455,0
M871,13.9,400,0
M238,86.1,60,0
M775,70.7,464,0
M436,84.8,445,0
M770,90.1,78,1
M187,28.5,300,1
M695,54.6,480,1
M562,73.1,81,0
M559,78.0,316,1
M309,99.7,59,1
M648,61.3,79,0
M591,82.7,112,1
M263,17.0,159,1
M593,11.6,370,0
M060,62.1,133,1
M606,58.9,196,1
M579,86.3,48,0
M143,73.6,141,1
M845,71.5,98,1
M539,16.7,473,0
M047,34.5,224,0
M475,80.1,224,1
M008,83.0,288,0
M371,49.8,438,0
M887,73.8,371,0
M496,50.3,242,0
M969,24.4,79,0
M598,95.1,297,0
M560,69.3,20,1
M952,17.4,319,1
M258,26.1,303,1
M103,92.9,226,1
M724,68.2,73,1
M080,98.1,427,1
M392,60.6,44,1
M953,58.6,206,1
M491,23.9,78,0
M990,76.8,113,0
M605,15.2,309,1
M852,43.0,355,1
M696,46.5,21,0
M956,77.9,186,0
M957,82.5,239,1
M215,62.5,292,1
M430,49.4,337,0
M572,97.1,241,0
M462,88.1,241,0
M467,62.0,390,1
M483,99.5,163,1
M450,58.2,53,1
M930,73.3,362,1
M601,24.6,31,0
M606,83.0,387,1
M496,17.5,37,0
M300,10.0,381,1
M698,67.4,193,1
M944,96.9,266,1
M096,65.8,59,0
M045,16.9,251,0
M238,83.5,324,1
M461,65.4,121,1
M930,47.1,413,1
M502,29.8,150,0
M534,47.7,306,1
M730,45.1,426,1
M593,18.8,215,1
M378,31.9,325,1
M559,95.5,319,0
M074,57.1,352,1
M061,37.0,40,1
M249,31.2,216,1
M224,58.8,26,1
M550,64.0,454,1
M103,32.1,223,0
M624,52.3,234,0
M973,54.5,350,1
M121,36.5,74,1
M528,26.5,177,0
M606,14.9,399,1
M818,72.7,250,0
M201,13.7,149,0
M808,33.1,105,0
M647,37.9,417,0
M817,11.0,246,0
M985,85.1,243,0
M057,36.2,119,1
M023,84.3,205,1
M872,90.9,316,0
M804,19.4,159,0
M416,56.3,463,0
M564,69.6,116,0
M050,18.9,155,1
M274,49.5,299,0
M738,73.4,277,0
M191,18.5,57,1
M130,33.5,131,0
M705,21.2,432,0
M220,48.8,296,1
M290,80.2,211,0
M013,79.0,390,0
M045,15.4,480,0
M658,44.4,355,0
M956,33.1,450,0
M371,74.3,230,0
M104,14.9,172,0
M915,67.0,35,0
M941,14.2,76,0
M278,69.7,319,1
M346,49.4,239,0
M900,11.9,232,0
M574,82.1,375,0
M124,35.2,404,0
M799,24.1,205,0
M587,42.8,125,0
M122,50.2,285,0
M795,18.3,103,0
M067,32.5,65,0
M724,48.5,106,0
M352,93.5,35,0
M004,46.1,11,0
M630,90.2,109,0
M129,89.8,464,1
M041,90.1,58,1
M133,32.9,280,1
M585,75.6,411,1
M693,71.5,321,0
M445,34.2,18,1
M277,82.5,55,0
M258,67.8,155,1
M892,91.4,130,1
M839,73.2,204,1
M116,62.9,234,0
M685,85.2,299,1
M625,35.9,200,1
M139,96.4,244,0
M870,16.6,162,0
M874,59.9,322,1
M915,62.5,423,1
M084,99.3,326,0
M352,22.9,390,1
M992,41.9,470,0
M065,96.4,80,1
M389,74.3,259,1
M245,18.5,27,1
M719,34.2,192,1
M313,47.6,324,0
M306,27.3,277,1
M111,48.1,101,1
M144,83.9,386,0
M373,50.4,226,1
M217,46.8,32,0
M551,50.6,417,0
M649,53.0,25,0
M601,83.6,176,1
M237,36.2,226,1
M933,29.1,300,1
M828,75.6,122,1
M096,61.4,247,0
M279,68.5,338,0
M084,40.0,68,0
M619,79.8,159,1
M636,37.1,464,1
M057,27.4,120,0
M763,52.8,125,1
M474,50.9,334,0
M078,68.8,342,1
M669,29.5,406,0
M829,34.6,329,0
M470,67.5,36,1
M628,41.2,378,0
M554,41.6,373,1
M311,81.7,371,1
M956,88.6,265,1
M119,26.4,49,0
M811,85.3,289,1
M021,29.0,172,1
M225,67.4,250,0
M734,54.2,234,1
M752,96.2,132,1
M066,24.8,352,1
M059,43.7,12,0
M034,83.3,282,1
M514,68.3,263,1
M400,16.9,333,1
M461,94.7,454,1
M890,32.5,464,1
M043,27.4,422,0
M830,16.2,394,0
M035,73.9,29,1
M633,21.0,17,0
M282,23.3,205,1
M249,71.9,74,0
M107,70.8,324,0
M805,69.1,303,1
M189,66.3,107,0
M515,33.5,410,1
M477,59.3,214,0
M711,86.3,124,0
M910,14.0,163,1
M620,47.4,451,1
M520,47.3,409,0
M889,18.6,252,1
M008,15.6,425,1
M582,12.9,446,1
M909,89.2,247,0
M180,73.5,169,0
M538,51.3,27,0
M287,71.4,230,0
M655,55.4,145,0
M643,60.9,89,0
M865,83.2,363,0
M866,96.3,158,0
M324,60.1,115,1
M992,71.8,223,0
M150,24.4,327,1
M236,34.1,410,0
M344,53.6,207,0
M566,21.2,18,0
M258,78.8,259,0
M981,98.8,63,0
M826,65.4,38,0
M203,72.8,432,0
M826,52.5,44,0
M337,78.2,14,0
M233,43.4,74,1
M763,13.5,411,0
M587,61.6,139,1
M736,60.6,216,0
M552,38.6,378,0
M478,54.3,412,1
M655,93.9,185,1
M662,68.0,309,1
M885,80.6,93,0
M992,69.9,182,0
M939,65.0,279,0
M249,22.2,72,0
M271,66.4,106,0
M802,30.3,142,1
M540,18.1,461,0
